Record_ID,Date,State,City,Waste_Type,Waste_Generated_Tons,Waste_Collected_Tons,Segregated_Tons,Recycled_Tons,Composted_Tons,Landfilled_Tons,Collection_Efficiency_Pct,Recycling_Rate_Pct,Disposal_Method,Facility_Type,Year,Month,Month_Name,Quarter,Waste_Per_Capita_Kg
27528,2023-10-30,Delhi,Delhi,Dry Waste,540.76,535.36,484.64,280.08,15.8,215.75,99.0,57.79,Composting,Composting Plant,2023,10,Oct,Q4,0.64
27529,2025-08-18,Gujarat,Surat,Wet Waste,522.34,449.95,276.49,40.5,96.89,302.42,86.14,14.65,Material Recovery,Recycling Facility,2025,8,Aug,Q3,0.82
27530,2025-01-06,Kerala,Thiruvananthapuram,Paper,483.63,420.26,332.45,223.72,11.7,178.38,86.9,67.29,Waste-to-Energy,Waste-to-Energy Plant,2025,1,Jan,Q1,0.75
27531,2024-03-23,Rajasthan,Jodhpur,Dry Waste,407.89,367.61,217.63,83.38,8.74,259.29,90.12,38.31,Landfill,Waste-to-Energy Plant,2024,3,Mar,Q1,0.47
27532,2025-04-21,Madhya Pradesh,Gwalior,Plastic,197.19,164.95,109.15,40.93,4.6,114.1,83.65,37.5,Composting,Waste-to-Energy Plant,2025,4,Apr,Q2,0.66
27533,2025-01-11,Odisha,Cuttack,Glass,501.17,395.1,262.26,201.66,10.2,178.52,78.84,76.89,Material Recovery,Landfill,2025,1,Jan,Q1,0.45
27534,2023-08-01,West Bengal,Howrah,Plastic,281.32,265.45,177.59,58.6,6.86,187.34,94.36,33.0,Landfill,Waste-to-Energy Plant,2023,8,Aug,Q3,0.44
27535,2025-02-21,Tamil Nadu,Chennai,Plastic,754.13,694.24,468.56,223.62,17.7,395.72,92.06,47.72,Landfill,Recycling Facility,2025,2,Feb,Q1,0.38
27536,2025-06-01,Telangana,Hyderabad,Wet Waste,886.86,811.6,412.01,58.93,184.74,527.04,91.51,14.3,Recycling,Landfill,2025,6,Jun,Q2,0.61
27537,2023-05-30,Gujarat,Surat,Plastic,260.33,221.93,147.35,86.1,6.2,113.54,85.25,58.43,Composting,Composting Plant,2023,5,May,Q2,0.39
27538,2025-02-10,Tamil Nadu,Madurai,Dry Waste,436.5,342.65,194.57,89.84,7.4,241.62,78.5,46.18,Material Recovery,MRF,2025,2,Feb,Q1,0.65
27539,2024-04-20,Delhi,Delhi,Dry Waste,758.46,629.76,444.74,188.52,16.32,385.54,83.03,42.39,Landfill,Composting Plant,2024,4,Apr,Q2,0.53
27540,2024-06-06,Rajasthan,Jaipur,Wet Waste,597.07,530.4,423.16,44.92,173.64,310.93,88.83,10.62,Landfill,Waste-to-Energy Plant,2024,6,Jun,Q2,0.69
27541,2023-06-24,West Bengal,Howrah,Dry Waste,282.21,247.44,159.25,68.08,6.67,169.48,87.68,42.75,Landfill,MRF,2023,6,Jun,Q2,0.52
27542,2025-10-08,Gujarat,Rajkot,Plastic,367.88,348.0,264.8,136.65,8.66,184.18,94.6,51.61,Recycling,MRF,2025,10,Oct,Q4,0.71
27543,2025-12-26,Tamil Nadu,Chennai,Paper,313.17,256.71,170.24,120.42,7.07,115.85,81.97,70.73,Material Recovery,Waste-to-Energy Plant,2025,12,Dec,Q4,0.75
27544,2023-02-02,Telangana,Warangal,Dry Waste,318.56,300.94,194.43,92.56,7.55,193.84,94.47,47.61,Composting,Recycling Facility,2023,2,Feb,Q1,0.47
27545,2023-02-04,Tamil Nadu,Salem,Dry Waste,606.23,565.29,406.7,214.77,15.84,328.08,93.25,52.81,Recycling,Waste-to-Energy Plant,2023,2,Feb,Q1,0.62
27546,2025-09-19,Telangana,Warangal,Wet Waste,435.77,395.76,278.37,8.35,114.92,235.77,90.82,3.0,Composting,Composting Plant,2025,9,Sep,Q3,0.71
27547,2023-06-28,Tamil Nadu,Madurai,Paper,596.61,523.44,391.65,276.0,16.72,199.82,87.74,70.47,Landfill,MRF,2023,6,Jun,Q2,0.85
27548,2025-09-05,Tamil Nadu,Coimbatore,Dry Waste,544.06,461.13,318.57,171.1,12.13,241.32,84.76,53.71,Material Recovery,MRF,2025,9,Sep,Q3,0.72
27549,2025-10-14,Karnataka,Mysuru,Plastic,506.4,423.72,241.34,107.43,7.31,287.68,83.67,44.51,Recycling,Recycling Facility,2025,10,Oct,Q4,0.43
27550,2023-03-06,Kerala,Kochi,Paper,560.89,494.82,300.08,235.26,10.27,216.16,88.22,78.4,Waste-to-Energy,Recycling Facility,2023,3,Mar,Q1,0.41
27551,2025-03-10,Maharashtra,Dhule,Plastic,589.15,543.17,411.14,209.99,18.01,298.3,92.19,51.07,Landfill,MRF,2025,3,Mar,Q1,0.76
27552,2025-06-15,Telangana,Hyderabad,Dry Waste,711.02,555.24,339.82,139.73,14.6,383.88,78.09,41.12,Composting,Waste-to-Energy Plant,2025,6,Jun,Q2,0.48
27553,2025-02-24,Kerala,Kochi,Dry Waste,271.8,226.41,150.81,82.53,4.95,124.47,83.3,54.72,Landfill,Landfill,2025,2,Feb,Q1,0.8
27554,2023-04-24,Gujarat,Vadodara,Wet Waste,433.38,429.04,282.21,60.77,135.18,223.98,99.0,21.53,Waste-to-Energy,Recycling Facility,2023,4,Apr,Q2,0.54
27555,2024-01-07,Telangana,Nizamabad,E-Waste,604.05,536.15,354.53,128.34,12.66,348.12,88.76,36.2,Recycling,MRF,2024,1,Jan,Q1,0.8
27556,2023-06-23,Telangana,Nizamabad,Wet Waste,249.59,241.48,196.21,13.8,80.76,133.23,96.75,7.03,Waste-to-Energy,MRF,2023,6,Jun,Q2,0.67
27557,2023-09-16,West Bengal,Durgapur,Glass,437.21,432.84,283.56,173.55,10.44,217.95,99.0,61.2,Material Recovery,MRF,2023,9,Sep,Q3,0.73
27558,2023-07-18,Maharashtra,Nagpur,E-Waste,340.35,293.54,152.61,52.35,6.05,227.18,86.25,34.31,Composting,Waste-to-Energy Plant,2023,7,Jul,Q3,0.7
27559,2024-12-09,Telangana,Hyderabad,Dry Waste,609.08,539.38,386.1,177.84,15.3,312.76,88.56,46.06,Landfill,Waste-to-Energy Plant,2024,12,Dec,Q4,0.6
27560,2025-09-05,Telangana,Warangal,Wet Waste,251.48,238.8,158.56,24.99,61.84,135.77,94.96,15.76,Composting,Composting Plant,2025,9,Sep,Q3,0.52
27561,2024-12-22,Uttar Pradesh,Kanpur,Paper,147.29,117.82,70.39,44.84,2.6,60.41,80.0,63.7,Composting,Recycling Facility,2024,12,Dec,Q4,0.53
27562,2023-07-03,Telangana,Hyderabad,Glass,265.98,218.95,150.87,121.77,6.4,85.02,82.32,80.71,Composting,Landfill,2023,7,Jul,Q3,0.84
27563,2023-02-17,Delhi,Delhi,Wet Waste,329.67,272.24,223.9,42.28,97.74,129.13,82.58,18.88,Landfill,Landfill,2023,2,Feb,Q1,0.42
27564,2023-12-17,Maharashtra,Pune,Plastic,750.26,631.39,565.28,302.3,19.1,301.26,84.16,53.48,Recycling,Landfill,2023,12,Dec,Q4,0.55
27565,2023-05-18,Kerala,Kochi,Dry Waste,256.17,223.01,154.69,65.82,5.7,147.52,87.06,42.55,Composting,Recycling Facility,2023,5,May,Q2,0.38
27566,2023-05-08,West Bengal,Durgapur,Wet Waste,181.56,179.74,143.96,19.86,68.5,86.28,99.0,13.8,Composting,Waste-to-Energy Plant,2023,5,May,Q2,0.65
27567,2023-09-15,Karnataka,Hubballi,Plastic,552.05,501.64,415.22,190.11,16.29,265.76,90.87,45.78,Material Recovery,Waste-to-Energy Plant,2023,9,Sep,Q3,0.4
27568,2023-02-05,Karnataka,Mysuru,Plastic,242.85,207.57,131.71,55.25,4.31,130.48,85.47,41.95,Material Recovery,Composting Plant,2023,2,Feb,Q1,0.69
27569,2023-03-15,Tamil Nadu,Salem,Wet Waste,516.2,452.17,425.05,42.06,209.98,180.0,87.6,9.89,Waste-to-Energy,MRF,2023,3,Mar,Q1,0.77
27570,2023-04-18,Delhi,Delhi,Wet Waste,921.47,897.17,768.24,23.05,362.09,444.29,97.36,3.0,Recycling,MRF,2023,4,Apr,Q2,0.64
27571,2023-10-27,Gujarat,Surat,Glass,312.63,255.04,194.33,166.9,6.85,79.1,81.58,85.88,Material Recovery,Recycling Facility,2023,10,Oct,Q4,0.64
27572,2023-05-01,Tamil Nadu,Madurai,Wet Waste,194.75,172.37,99.86,9.85,36.17,126.19,88.51,9.86,Material Recovery,Waste-to-Energy Plant,2023,5,May,Q2,0.38
27573,2023-10-17,Maharashtra,Nashik,Dry Waste,503.08,450.12,314.05,119.57,11.32,305.72,89.47,38.07,Waste-to-Energy,Landfill,2023,10,Oct,Q4,0.59
27574,2025-07-25,Uttar Pradesh,Agra,Dry Waste,557.48,519.41,345.55,160.55,14.2,318.28,93.17,46.46,Material Recovery,Composting Plant,2025,7,Jul,Q3,0.57
27575,2025-05-17,Kerala,Kozhikode,Metal,436.73,389.61,299.14,253.02,11.08,107.39,89.21,84.58,Recycling,Composting Plant,2025,5,May,Q2,0.71
27576,2025-08-26,Gujarat,Surat,Metal,268.88,233.44,168.26,126.03,6.86,94.65,86.82,74.9,Waste-to-Energy,MRF,2025,8,Aug,Q3,0.53
27577,2024-12-30,Rajasthan,Jaipur,Wet Waste,499.33,437.84,319.69,60.55,154.67,193.27,87.69,18.94,Material Recovery,Landfill,2024,12,Dec,Q4,0.82
27578,2024-06-05,Telangana,Nizamabad,Dry Waste,542.02,471.29,346.7,191.61,11.42,230.56,86.95,55.27,Landfill,Landfill,2024,6,Jun,Q2,0.45
27579,2025-04-28,Uttar Pradesh,Kanpur,Wet Waste,597.61,560.14,351.88,38.81,124.07,385.23,93.73,11.03,Waste-to-Energy,MRF,2025,4,Apr,Q2,0.68
27580,2025-10-08,Kerala,Kozhikode,E-Waste,193.45,171.1,99.96,31.12,3.54,127.97,88.45,31.13,Landfill,Composting Plant,2025,10,Oct,Q4,0.81
27581,2024-06-04,Kerala,Thiruvananthapuram,Paper,421.08,380.79,282.49,202.67,11.19,149.25,90.43,71.74,Composting,Waste-to-Energy Plant,2024,6,Jun,Q2,0.62
27582,2025-10-24,Karnataka,Mysuru,Plastic,325.43,293.52,176.28,92.11,7.61,190.93,90.2,52.25,Recycling,Landfill,2025,10,Oct,Q4,0.64
27583,2025-10-11,Karnataka,Hubballi,Wet Waste,488.45,428.05,319.3,100.23,131.87,177.92,87.63,31.39,Waste-to-Energy,Waste-to-Energy Plant,2025,10,Oct,Q4,0.8
27584,2023-06-11,Odisha,Bhubaneswar,Wet Waste,504.2,410.51,266.55,30.87,91.63,274.96,81.42,11.58,Material Recovery,Recycling Facility,2023,6,Jun,Q2,0.83
27585,2025-06-07,West Bengal,Durgapur,Dry Waste,394.8,323.6,173.29,88.93,6.45,203.04,81.96,51.32,Landfill,Landfill,2025,6,Jun,Q2,0.35
27586,2023-01-11,Telangana,Nizamabad,Plastic,453.23,393.96,311.91,153.8,9.75,217.27,86.92,49.31,Material Recovery,Landfill,2023,1,Jan,Q1,0.58
27587,2024-12-08,Uttar Pradesh,Lucknow,Metal,162.88,151.18,95.05,73.26,3.15,64.19,92.82,77.08,Waste-to-Energy,Recycling Facility,2024,12,Dec,Q4,0.55
27588,2023-12-04,Telangana,Nizamabad,Dry Waste,344.48,299.76,216.16,93.61,8.91,180.34,87.02,43.31,Material Recovery,Waste-to-Energy Plant,2023,12,Dec,Q4,0.8
27589,2023-05-21,Rajasthan,Jaipur,Wet Waste,546.62,486.82,362.63,36.75,178.53,259.53,89.06,10.13,Waste-to-Energy,Waste-to-Energy Plant,2023,5,May,Q2,0.77
27590,2024-03-27,Kerala,Kozhikode,Wet Waste,619.16,585.66,323.7,40.7,153.39,385.7,94.59,12.57,Landfill,Waste-to-Energy Plant,2024,3,Mar,Q1,0.62
27591,2024-08-05,Kerala,Kozhikode,Wet Waste,594.55,526.64,294.61,8.84,127.97,362.39,88.58,3.0,Recycling,Landfill,2024,8,Aug,Q3,0.72
27592,2024-08-06,Odisha,Cuttack,Wet Waste,418.52,403.69,333.03,58.64,133.06,210.4,96.46,17.61,Recycling,Composting Plant,2024,8,Aug,Q3,0.48
27593,2024-10-05,Kerala,Kochi,Glass,320.67,295.54,213.11,167.32,7.89,118.06,92.16,78.51,Material Recovery,Recycling Facility,2024,10,Oct,Q4,0.52
27594,2025-06-04,Tamil Nadu,Coimbatore,Dry Waste,194.57,167.2,98.63,52.45,3.36,100.32,85.93,53.18,Waste-to-Energy,Landfill,2025,6,Jun,Q2,0.38
27595,2023-01-01,Kerala,Kochi,Plastic,265.39,242.77,160.1,80.82,6.8,144.36,91.48,50.48,Material Recovery,Waste-to-Energy Plant,2023,1,Jan,Q1,0.68
27596,2024-01-25,Rajasthan,Udaipur,Wet Waste,508.47,450.12,311.14,78.18,143.97,213.96,88.52,25.13,Waste-to-Energy,Recycling Facility,2024,1,Jan,Q1,0.46
27597,2023-04-14,Rajasthan,Udaipur,Plastic,294.46,264.5,185.02,91.92,7.2,161.19,89.83,49.68,Recycling,MRF,2023,4,Apr,Q2,0.68
27598,2025-02-22,Delhi,Delhi,Paper,515.16,472.93,332.54,204.06,10.99,252.4,91.8,61.37,Composting,Landfill,2025,2,Feb,Q1,0.84
27599,2024-10-26,Delhi,New Delhi,E-Waste,319.85,282.26,200.91,37.91,6.52,235.53,88.25,18.87,Waste-to-Energy,Recycling Facility,2024,10,Oct,Q4,0.35
27600,2023-09-17,Delhi,New Delhi,Metal,632.06,561.77,394.63,330.07,16.91,210.58,88.88,83.64,Composting,Landfill,2023,9,Sep,Q3,0.57
27601,2025-05-11,Delhi,New Delhi,Dry Waste,311.78,305.29,212.1,108.81,6.77,181.93,97.92,51.3,Recycling,MRF,2025,5,May,Q2,0.6
27602,2023-06-28,Tamil Nadu,Coimbatore,Paper,574.43,492.9,430.01,357.51,13.82,115.56,85.81,83.14,Waste-to-Energy,Recycling Facility,2023,6,Jun,Q2,0.42
27603,2024-10-30,Kerala,Kozhikode,Wet Waste,386.32,341.94,242.56,7.28,118.4,194.66,88.51,3.0,Material Recovery,Composting Plant,2024,10,Oct,Q4,0.55
27604,2023-05-04,Karnataka,Bengaluru,Plastic,602.13,507.2,292.45,142.52,10.53,313.28,84.23,48.73,Recycling,Composting Plant,2023,5,May,Q2,0.73
27605,2024-02-06,Karnataka,Hubballi,Dry Waste,501.32,484.09,305.86,207.94,10.83,258.51,96.56,67.98,Material Recovery,Landfill,2024,2,Feb,Q1,0.41
27606,2025-03-23,Karnataka,Bengaluru,Plastic,754.07,742.17,462.13,207.41,18.16,490.42,98.42,44.88,Landfill,Recycling Facility,2025,3,Mar,Q1,0.66
27607,2023-02-23,Gujarat,Vadodara,E-Waste,208.24,182.35,121.6,45.19,4.96,119.64,87.57,37.16,Composting,Waste-to-Energy Plant,2023,2,Feb,Q1,0.42
27608,2024-06-25,Karnataka,Mangaluru,Dry Waste,491.24,416.87,324.35,179.79,10.54,210.17,84.86,55.43,Waste-to-Energy,MRF,2024,6,Jun,Q2,0.8
27609,2025-08-22,Uttar Pradesh,Agra,Dry Waste,596.65,504.14,314.62,161.09,11.8,330.01,84.5,51.2,Recycling,MRF,2025,8,Aug,Q3,0.38
27610,2023-06-17,Karnataka,Bengaluru,Wet Waste,469.11,443.98,284.91,25.47,138.05,265.31,94.64,8.94,Landfill,Waste-to-Energy Plant,2023,6,Jun,Q2,0.54
27611,2024-01-21,West Bengal,Howrah,E-Waste,157.06,124.61,106.45,57.2,4.45,61.61,79.34,53.73,Waste-to-Energy,Composting Plant,2024,1,Jan,Q1,0.46
27612,2025-06-24,West Bengal,Howrah,Wet Waste,203.36,176.44,117.21,3.52,50.74,112.67,86.76,3.0,Material Recovery,Recycling Facility,2025,6,Jun,Q2,0.58
27613,2023-04-25,Telangana,Hyderabad,Dry Waste,354.8,303.07,192.6,90.94,7.91,200.85,85.42,47.22,Waste-to-Energy,Waste-to-Energy Plant,2023,4,Apr,Q2,0.4
27614,2023-10-19,Odisha,Rourkela,Dry Waste,390.21,350.2,277.93,131.01,11.64,201.81,89.75,47.14,Waste-to-Energy,Landfill,2023,10,Oct,Q4,0.45
27615,2024-05-02,Odisha,Bhubaneswar,Dry Waste,293.69,266.0,213.33,118.74,7.28,126.85,90.57,55.66,Recycling,MRF,2024,5,May,Q2,0.81
27616,2023-08-03,Delhi,Delhi,Dry Waste,765.39,693.18,488.78,196.93,20.6,465.26,90.57,40.29,Material Recovery,Landfill,2023,8,Aug,Q3,0.64
27617,2025-07-04,Tamil Nadu,Salem,Dry Waste,328.22,299.84,207.64,141.23,8.52,146.65,91.35,68.02,Composting,Landfill,2025,7,Jul,Q3,0.4
27618,2023-07-16,Gujarat,Surat,Metal,442.33,387.11,293.59,204.51,10.84,154.62,87.52,69.66,Waste-to-Energy,Recycling Facility,2023,7,Jul,Q3,0.71
27619,2025-02-19,Madhya Pradesh,Bhopal,Dry Waste,232.27,185.29,156.52,80.74,5.93,84.27,79.77,51.58,Recycling,Waste-to-Energy Plant,2025,2,Feb,Q1,0.41
27620,2024-02-19,West Bengal,Howrah,Wet Waste,404.85,371.9,292.61,58.01,107.67,200.52,91.86,19.82,Waste-to-Energy,Waste-to-Energy Plant,2024,2,Feb,Q1,0.46
27621,2024-06-20,Telangana,Warangal,Plastic,406.96,338.56,265.31,105.25,9.97,191.69,83.19,39.67,Waste-to-Energy,Waste-to-Energy Plant,2024,6,Jun,Q2,0.6
27622,2025-08-02,Maharashtra,Nashik,Plastic,434.57,386.15,317.46,147.62,9.77,195.19,88.86,46.5,Landfill,Landfill,2025,8,Aug,Q3,0.38
27623,2023-06-06,Delhi,New Delhi,Metal,269.57,230.85,159.08,117.08,6.75,95.58,85.64,73.6,Recycling,MRF,2023,6,Jun,Q2,0.56
27624,2025-08-17,Karnataka,Bengaluru,Wet Waste,340.14,315.08,202.1,6.68,71.29,226.06,92.63,3.3,Composting,MRF,2025,8,Aug,Q3,0.45
27625,2023-10-04,Uttar Pradesh,Lucknow,Dry Waste,513.61,471.56,361.72,141.43,12.12,284.36,91.81,39.1,Material Recovery,Waste-to-Energy Plant,2023,10,Oct,Q4,0.42
27626,2025-05-24,Telangana,Warangal,E-Waste,572.77,459.49,228.15,95.29,9.16,345.82,80.22,41.77,Material Recovery,Composting Plant,2025,5,May,Q2,0.81
27627,2024-11-14,Odisha,Rourkela,Wet Waste,211.53,175.02,102.27,12.49,47.4,111.15,82.74,12.21,Composting,MRF,2024,11,Nov,Q4,0.44
27628,2025-08-19,Gujarat,Ahmedabad,Metal,774.99,709.52,455.34,371.78,14.19,320.09,91.55,81.65,Composting,MRF,2025,8,Aug,Q3,0.36
27629,2024-12-07,Karnataka,Mysuru,Plastic,351.5,329.76,220.03,96.11,8.32,206.27,93.81,43.68,Landfill,MRF,2024,12,Dec,Q4,0.83
27630,2024-03-02,Kerala,Thiruvananthapuram,Wet Waste,231.39,210.1,144.39,28.52,64.68,115.38,90.8,19.75,Recycling,Waste-to-Energy Plant,2024,3,Mar,Q1,0.38
27631,2025-07-11,Rajasthan,Udaipur,Metal,541.21,482.79,381.93,344.76,13.35,116.55,89.2,90.27,Composting,Waste-to-Energy Plant,2025,7,Jul,Q3,0.57
27632,2023-10-20,Maharashtra,Dhule,Wet Waste,552.43,515.45,375.0,34.35,167.81,290.48,93.31,9.16,Waste-to-Energy,MRF,2023,10,Oct,Q4,0.53
27633,2025-09-10,Maharashtra,Nashik,Glass,327.28,301.83,191.74,147.82,6.01,127.6,92.23,77.09,Composting,Landfill,2025,9,Sep,Q3,0.6
27634,2024-02-06,West Bengal,Kolkata,Plastic,786.41,622.71,309.44,156.44,13.53,441.3,79.18,50.55,Material Recovery,Waste-to-Energy Plant,2024,2,Feb,Q1,0.58
27635,2025-11-28,Rajasthan,Jodhpur,Dry Waste,627.8,505.26,368.58,192.91,12.06,288.52,80.48,52.34,Recycling,Recycling Facility,2025,11,Nov,Q4,0.41
27636,2025-12-26,Maharashtra,Dhule,E-Waste,243.4,209.8,155.38,37.84,5.22,161.23,86.2,24.35,Material Recovery,MRF,2025,12,Dec,Q4,0.82
27637,2023-11-13,Gujarat,Surat,E-Waste,591.14,536.69,414.93,147.06,13.31,375.15,90.79,35.44,Material Recovery,Landfill,2023,11,Nov,Q4,0.52
27638,2023-11-16,Rajasthan,Kota,Dry Waste,335.16,289.18,172.08,89.19,6.12,171.8,86.28,51.83,Landfill,Recycling Facility,2023,11,Nov,Q4,0.56
27639,2025-09-11,Delhi,New Delhi,E-Waste,348.85,293.47,205.79,127.57,8.0,152.41,84.12,61.99,Landfill,Landfill,2025,9,Sep,Q3,0.38
27640,2023-07-09,Madhya Pradesh,Jabalpur,Paper,297.9,249.28,159.63,92.18,6.8,143.43,83.68,57.75,Waste-to-Energy,Landfill,2023,7,Jul,Q3,0.75
27641,2025-07-19,Karnataka,Mangaluru,Plastic,195.65,188.75,133.43,75.4,4.49,107.63,96.47,56.51,Material Recovery,MRF,2025,7,Jul,Q3,0.57
27642,2025-09-26,Madhya Pradesh,Gwalior,Plastic,606.68,542.54,409.19,214.89,17.64,272.56,89.43,52.52,Landfill,Recycling Facility,2025,9,Sep,Q3,0.77
27643,2025-09-20,Kerala,Kozhikode,Wet Waste,196.97,165.66,117.59,18.37,45.45,87.24,84.11,15.62,Recycling,Waste-to-Energy Plant,2025,9,Sep,Q3,0.84
27644,2024-04-18,Tamil Nadu,Salem,E-Waste,161.64,133.08,98.64,36.16,3.77,80.02,82.33,36.66,Waste-to-Energy,Waste-to-Energy Plant,2024,4,Apr,Q2,0.58
27645,2024-08-07,Madhya Pradesh,Bhopal,E-Waste,410.31,406.21,301.16,106.25,11.74,269.52,99.0,35.28,Waste-to-Energy,MRF,2024,8,Aug,Q3,0.57
27646,2023-02-01,Gujarat,Surat,Metal,383.36,316.79,208.72,177.72,7.48,125.75,82.64,85.15,Landfill,Landfill,2023,2,Feb,Q1,0.52
27647,2023-11-01,Delhi,New Delhi,Plastic,374.33,317.81,199.13,83.49,8.1,210.89,84.9,41.93,Waste-to-Energy,Composting Plant,2023,11,Nov,Q4,0.66
27648,2025-09-29,Kerala,Kochi,Plastic,597.38,485.51,406.07,231.74,14.8,229.29,81.27,57.07,Composting,MRF,2025,9,Sep,Q3,0.66
27649,2023-06-11,Rajasthan,Jaipur,Paper,635.91,542.3,436.54,302.78,13.16,210.45,85.28,69.36,Landfill,Waste-to-Energy Plant,2023,6,Jun,Q2,0.82
27650,2024-07-06,Maharashtra,Mumbai,Wet Waste,1040.78,972.99,604.58,97.57,235.09,584.9,93.49,16.14,Waste-to-Energy,Waste-to-Energy Plant,2024,7,Jul,Q3,0.38
27651,2025-07-01,Gujarat,Surat,Dry Waste,345.5,283.85,225.93,76.39,7.41,194.16,82.16,33.81,Waste-to-Energy,MRF,2025,7,Jul,Q3,0.37
27652,2024-02-17,Kerala,Thiruvananthapuram,Paper,176.83,150.96,73.65,35.05,3.12,104.12,85.37,47.6,Recycling,Recycling Facility,2024,2,Feb,Q1,0.42
27653,2024-01-13,Karnataka,Mangaluru,Plastic,161.56,148.82,101.48,49.88,3.79,92.0,92.12,49.15,Material Recovery,MRF,2024,1,Jan,Q1,0.36
27654,2024-03-01,Maharashtra,Pune,Wet Waste,358.85,315.78,214.07,43.85,83.84,187.7,88.0,20.48,Recycling,Landfill,2024,3,Mar,Q1,0.37
27655,2023-12-21,Gujarat,Rajkot,E-Waste,163.34,142.45,95.17,41.73,3.25,92.32,87.21,43.85,Material Recovery,Composting Plant,2023,12,Dec,Q4,0.46
27656,2024-03-09,Telangana,Warangal,Wet Waste,503.88,440.2,330.89,59.85,142.48,218.44,87.36,18.09,Waste-to-Energy,Recycling Facility,2024,3,Mar,Q1,0.77
27657,2023-12-22,Telangana,Warangal,Dry Waste,159.28,137.72,94.26,57.78,3.32,76.46,86.46,61.3,Landfill,MRF,2023,12,Dec,Q4,0.4
27658,2023-03-13,Maharashtra,Dhule,Paper,588.87,566.54,255.06,170.76,8.58,353.59,96.21,66.95,Composting,Composting Plant,2023,3,Mar,Q1,0.61
27659,2025-11-09,Karnataka,Mysuru,Paper,201.21,187.78,144.79,90.95,5.03,91.23,93.33,62.82,Material Recovery,Composting Plant,2025,11,Nov,Q4,0.71
27660,2024-04-28,Tamil Nadu,Coimbatore,Dry Waste,627.41,602.79,425.48,209.62,17.37,353.06,96.08,49.27,Recycling,Waste-to-Energy Plant,2024,4,Apr,Q2,0.76
27661,2024-12-01,Maharashtra,Nashik,Wet Waste,574.39,443.91,364.49,21.54,157.29,262.36,77.28,5.91,Composting,Composting Plant,2024,12,Dec,Q4,0.76
27662,2023-05-31,Gujarat,Vadodara,Wet Waste,320.28,275.68,208.75,20.16,96.41,147.65,86.08,9.66,Waste-to-Energy,Waste-to-Energy Plant,2023,5,May,Q2,0.76
27663,2025-02-28,Rajasthan,Udaipur,Wet Waste,230.87,206.47,152.81,34.03,58.12,97.27,89.43,22.27,Landfill,Recycling Facility,2025,2,Feb,Q1,0.7
27664,2024-07-21,West Bengal,Durgapur,Wet Waste,243.9,209.73,122.29,3.67,59.63,142.21,85.99,3.0,Landfill,Composting Plant,2024,7,Jul,Q3,0.44
27665,2024-08-07,West Bengal,Kolkata,Plastic,986.34,921.13,583.59,225.35,20.35,596.87,93.39,38.61,Composting,Composting Plant,2024,8,Aug,Q3,0.81
27666,2023-05-19,Gujarat,Surat,Wet Waste,495.0,421.53,265.28,43.7,115.58,257.97,85.16,16.47,Composting,Recycling Facility,2023,5,May,Q2,0.47
27667,2024-01-28,Odisha,Bhubaneswar,Plastic,399.25,308.64,202.26,107.8,6.84,187.53,77.31,53.3,Landfill,MRF,2024,1,Jan,Q1,0.36
27668,2023-11-19,Maharashtra,Nagpur,Dry Waste,352.37,313.91,200.76,90.56,6.56,197.95,89.09,45.11,Landfill,Recycling Facility,2023,11,Nov,Q4,0.51
27669,2024-01-02,Karnataka,Hubballi,Dry Waste,477.29,449.62,284.28,165.56,12.32,244.96,94.2,58.24,Composting,Waste-to-Energy Plant,2024,1,Jan,Q1,0.68
27670,2025-03-12,Delhi,New Delhi,Paper,521.17,460.34,327.37,212.2,9.97,227.97,88.33,64.82,Composting,Recycling Facility,2025,3,Mar,Q1,0.53
27671,2023-11-29,West Bengal,Durgapur,Paper,311.78,278.08,135.42,74.1,5.26,188.7,89.19,54.72,Waste-to-Energy,MRF,2023,11,Nov,Q4,0.61
27672,2023-03-19,Maharashtra,Pune,Paper,455.1,351.32,244.04,189.94,8.37,145.99,77.2,77.83,Material Recovery,MRF,2023,3,Mar,Q1,0.69
27673,2024-06-19,Uttar Pradesh,Varanasi,Wet Waste,400.98,370.02,255.77,34.15,112.96,215.72,92.28,13.35,Waste-to-Energy,Composting Plant,2024,6,Jun,Q2,0.79
27674,2023-04-12,Tamil Nadu,Madurai,Paper,226.25,208.34,161.05,98.63,6.67,87.67,92.08,61.24,Composting,Waste-to-Energy Plant,2023,4,Apr,Q2,0.76
27675,2025-03-01,Maharashtra,Nashik,Wet Waste,560.87,534.12,267.74,60.82,106.62,326.39,95.23,22.72,Recycling,Composting Plant,2025,3,Mar,Q1,0.5
27676,2025-03-18,Gujarat,Ahmedabad,Dry Waste,383.45,344.07,224.98,114.68,9.44,213.37,89.73,50.97,Recycling,MRF,2025,3,Mar,Q1,0.62
27677,2024-06-08,Rajasthan,Kota,Wet Waste,367.81,354.87,275.08,29.37,104.51,204.94,96.48,10.68,Composting,Landfill,2024,6,Jun,Q2,0.5
27678,2025-01-11,Karnataka,Mysuru,Wet Waste,587.36,516.24,404.95,84.11,165.29,235.22,87.89,20.77,Landfill,MRF,2025,1,Jan,Q1,0.58
27679,2023-03-24,Maharashtra,Pune,Paper,922.49,883.37,529.1,373.9,21.99,429.13,95.76,70.67,Landfill,Landfill,2023,3,Mar,Q1,0.45
